Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
                
2019-01-20 00:00:00,1.9012345679,0.401234567901,1009.7074189,  ,  ,0.67592448,1.80246528,90.0,0.0,  ,  ,0.0,  ,  
2019-01-20 00:05:00,1.81481481481,0.314814814815,1009.55860461,  ,  ,0.39875968,3.60493056,90.0,0.0,  ,  ,0.0,  ,  
2019-01-20 00:10:00,1.29444444444,-0.205555555556,1009.80619607,  ,  ,0.07242048,1.80246528,90.0,0.0,  ,  ,0.0,  ,  
2019-01-20 00:15:00,0.838888888889,-0.511111111111,1009.82333213,  ,  ,0.0,0.0,90.7,0.0,  ,  ,0.0,  ,  
2019-01-20 00:20:00,0.635802469136,-0.691358024691,1009.8309928,  ,  ,0.0,0.0,91.0,0.0,  ,  ,0.0,  ,  
2019-01-20 00:25:00,0.466666666667,-0.711111111111,1009.87159397,  ,  ,0.0,0.0,91.6,0.0,  ,  ,0.0,  ,  
2019-01-20 00:30:00,0.244444444444,-0.811111111111,1009.91421292,  ,  ,0.035405568,1.80246528,92.3,0.0,  ,  ,0.0,  ,  
2019-01-20 00:35:00,0.246913580247,-0.753086419753,1009.95973656,  ,  ,0.0,0.0,93.0,0.0,  ,  ,0.0,  ,  
2019-01-20 00:40:00,0.272222222222,-0.727777777778,1009.9473744,  ,  ,0.0,0.0,93.0,0.0,  ,  ,0.0,  ,  
2019-01-20 00:45:00,0.4,-0.566666666667,1010.01096435,  ,  ,0.0,0.0,93.3,0.0,  ,  ,0.0,  ,  
2019-01-20 00:50:00,0.561728395062,-0.327160493827,1010.17591314,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-01-20 00:55:00,0.6,-0.288888888889,1010.10604245,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-01-20 01:00:00,0.511111111111,-0.377777777778,1010.17782574,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-01-20 01:05:00,0.611111111111,-0.277777777778,1010.17404719,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-01-20 01:10:00,0.394444444444,-0.5,1010.18223863,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-01-20 01:15:00,0.0444444444444,-0.855555555556,1010.09285789,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-01-20 01:20:00,-0.382716049383,-1.2037037037,1010.05966272,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-01-20 01:25:00,-0.644444444444,-1.40555555556,1010.08483491,  ,  ,0.0,0.0,94.2,0.0,  ,  ,0.0,  ,  
2019-01-20 01:30:00,-0.222222222222,-0.911111111111,1010.20561936,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 01:35:00,-0.111111111111,-0.777777777778,1010.20139809,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 01:40:00,0.0617283950617,-0.66049382716,1010.19483977,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 01:45:00,0.0444444444444,-0.672222222222,1010.26392146,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 01:50:00,-0.405555555556,-1.09444444444,1010.34945073,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 01:55:00,-0.796296296296,-1.5,1010.5696228,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 02:00:00,-1.12222222222,-1.80555555556,1010.65051041,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 02:05:00,-1.22222222222,-1.88888888889,1010.72276663,  ,  ,0.070811136,1.80246528,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 02:10:00,-1.46296296296,-2.17283950617,1010.70918756,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 02:15:00,-1.63333333333,-2.3,1010.90961313,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 02:20:00,-1.54444444444,-2.24444444444,1010.76933854,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 02:25:00,-1.66049382716,-2.32716049383,1010.79280488,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 02:30:00,-1.54444444444,-2.23333333333,1010.94041458,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 02:35:00,-1.38888888889,-2.11111111111,1010.93444339,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 02:40:00,-1.51234567901,-2.20987654321,1010.9391866,  ,  ,0.43631104,1.80246528,95.0,0.0,  ,  ,0.0,  ,  
2019-01-20 02:45:00,-1.7,-2.33888888889,1010.94639067,  ,  ,0.107826048,1.80246528,95.3,0.0,  ,  ,0.0,  ,  
2019-01-20 02:50:00,-1.76111111111,-2.4,1010.94874045,  ,  ,0.78857856,1.80246528,95.6,0.0,  ,  ,0.0,  ,  
2019-01-20 02:55:00,-1.54938271605,-2.16049382716,1011.01663688,  ,  ,1.23919488,1.80246528,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 03:00:00,-1.43333333333,-2.04444444444,1011.03879343,  ,  ,0.970434432,1.80246528,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 03:05:00,-1.4,-2.01111111111,1011.20859001,  ,  ,0.07242048,1.80246528,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 03:10:00,-1.67283950617,-2.27160493827,1011.0213811,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 03:15:00,-1.93333333333,-2.54444444444,1011.12644821,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 03:20:00,-2.2,-2.8,1011.10251332,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 03:25:00,-2.35185185185,-2.96296296296,1011.23763749,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 03:30:00,-1.96666666667,-2.57222222222,1011.23037952,  ,  ,0.070811136,1.80246528,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 03:35:00,-2.01111111111,-2.62222222222,1011.30052185,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 03:40:00,-2.12345679012,-2.72839506173,1011.22881915,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 03:45:00,-2.12222222222,-2.72777777778,1011.23637501,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 03:50:00,-2.25555555556,-2.84444444444,1011.30995296,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 03:55:00,-2.35185185185,-2.96296296296,1011.35169122,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 04:00:00,-2.38888888889,-3.0,1011.34932051,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 04:05:00,-2.38888888889,-3.0,1011.48618518,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 04:10:00,-2.31666666667,-2.91666666667,1011.34653082,  ,  ,0.107826048,1.80246528,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 04:15:00,-2.18518518519,-2.77777777778,1011.49732512,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 04:20:00,-2.37777777778,-2.98888888889,1011.41732338,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 04:25:00,-2.38888888889,-3.0,1011.45196958,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 04:30:00,-2.51234567901,-3.12345679012,1011.66204304,  ,  ,0.15914624,1.80246528,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 04:35:00,-2.23333333333,-2.8,1011.58282251,  ,  ,0.214042752,1.80246528,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 04:40:00,-2.33888888889,-2.93333333333,1011.6553345,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 04:45:00,-2.47530864198,-3.08641975309,1011.69862707,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 04:50:00,-2.31111111111,-2.92222222222,1011.85955628,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 04:55:00,-2.62222222222,-3.21111111111,1011.7689472,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 05:00:00,-2.8024691358,-3.41358024691,1011.90139473,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 05:05:00,-3.04444444444,-3.65555555556,1011.99063135,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 05:10:00,-3.25,-3.83333333333,1011.8617572,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 05:15:00,-3.33950617284,-3.95061728395,1012.03632961,  ,  ,0.0,0.0,96.0,0.0,  ,  ,0.0,  ,  
2019-01-20 05:20:00,-3.38888888889,-3.88888888889,1012.00403579,  ,  ,0.0,0.0,96.5,0.0,  ,  ,0.0,  ,  
2019-01-20 05:25:00,-3.5,-3.91111111111,1012.07680401,  ,  ,0.0,0.0,96.9,0.0,  ,  ,0.0,  ,  
2019-01-20 05:30:00,-2.98765432099,-3.38888888889,1012.13670582,  ,  ,0.23782528,1.80246528,97.0,0.0,  ,  ,0.0,  ,  
2019-01-20 05:35:00,-2.64444444444,-3.03333333333,1012.18040514,  ,  ,0.358883712,1.80246528,97.0,0.0,  ,  ,0.0,  ,  
2019-01-20 05:40:00,-2.61111111111,-3.0,1012.04224712,  ,  ,0.0,0.0,97.0,0.0,  ,  ,0.0,  ,  
2019-01-20 05:45:00,-2.61111111111,-3.0,1012.19812209,  ,  ,0.0,0.0,97.0,0.0,  ,  ,0.0,  ,  
2019-01-20 05:50:00,-2.75555555556,-3.15,1012.35579813,  ,  ,0.0,0.0,97.0,0.0,  ,  ,0.0,  ,  
2019-01-20 05:55:00,-2.91111111111,-3.31111111111,1012.43027068,  ,  ,0.251057664,1.80246528,97.0,0.0,  ,  ,0.0,  ,  
2019-01-20 06:00:00,-2.6975308642,-3.08641975309,1012.50561975,  ,  ,0.5185664,1.80246528,97.0,0.0,  ,  ,0.0,  ,  
2019-01-20 06:05:00,-2.77777777778,-3.18333333333,1012.59617715,  ,  ,0.0,0.0,97.0,0.0,  ,  ,0.0,  ,  
2019-01-20 06:10:00,-2.96666666667,-3.35555555556,1012.70616387,  ,  ,0.0,0.0,97.0,0.0,  ,  ,0.0,  ,  
