Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
                
2019-01-18 00:00:00,-1.53703703704,-3.53703703704,1017.09884035,  ,  ,0.0,0.0,86.0,0.0,  ,  ,0.0,  ,  
2019-01-18 00:05:00,-1.72777777778,-3.65555555556,1017.10621355,  ,  ,0.0,0.0,86.8,0.0,  ,  ,0.0,  ,  
2019-01-18 00:10:00,-2.01111111111,-3.79444444444,1017.11718743,  ,  ,0.0,0.0,87.5,0.0,  ,  ,0.0,  ,  
2019-01-18 00:15:00,-2.24074074074,-3.93827160494,1017.12609666,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-01-18 00:20:00,-2.44444444444,-4.08888888889,1017.1340135,  ,  ,0.0,0.0,88.7,0.0,  ,  ,0.0,  ,  
2019-01-18 00:25:00,-2.66666666667,-4.24444444444,1017.07423083,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
2019-01-18 00:30:00,-2.67283950617,-4.03703703704,1017.14290455,  ,  ,0.0,0.0,90.2222222222,0.0,  ,  ,0.0,  ,  
2019-01-18 00:35:00,-2.34444444444,-3.82777777778,1017.13012592,  ,  ,0.0,0.0,89.6,0.0,  ,  ,0.0,  ,  
2019-01-18 00:40:00,-2.22777777778,-3.8,1017.12559291,  ,  ,0.0,0.0,88.9,0.0,  ,  ,0.0,  ,  
2019-01-18 00:45:00,-2.17777777778,-3.78888888889,1017.1236521,  ,  ,0.0,0.0,88.5,0.0,  ,  ,0.0,  ,  
2019-01-18 00:50:00,-2.07407407407,-3.75925925926,1017.08161077,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-01-18 00:55:00,-2.0,-3.72222222222,1016.97989283,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-01-18 01:00:00,-2.07777777778,-3.75555555556,1017.01712454,  ,  ,0.0,0.0,88.1,0.0,  ,  ,0.0,  ,  
2019-01-18 01:05:00,-2.11111111111,-3.72222222222,1016.89295917,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
2019-01-18 01:10:00,-1.94444444444,-3.71111111111,1016.97774221,  ,  ,0.251057664,1.80246528,87.8,0.0,  ,  ,0.0,  ,  
2019-01-18 01:15:00,-1.82222222222,-3.74444444444,1017.00722265,  ,  ,0.0,0.0,87.0,0.0,  ,  ,0.0,  ,  
2019-01-18 01:20:00,-2.02469135802,-3.7962962963,1016.92762634,  ,  ,0.0,0.0,87.5555555556,0.0,  ,  ,0.0,  ,  
2019-01-18 01:25:00,-2.08888888889,-3.71666666667,1016.84647643,  ,  ,0.0,0.0,88.7,0.0,  ,  ,0.0,  ,  
2019-01-18 01:30:00,-1.95555555556,-3.6,1016.84130856,  ,  ,0.0,0.0,88.7,0.0,  ,  ,0.0,  ,  
2019-01-18 01:35:00,-1.82716049383,-3.54938271605,1016.69187147,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-01-18 01:40:00,-1.81111111111,-3.53333333333,1016.6988537,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-01-18 01:45:00,-1.66666666667,-3.48888888889,1016.79591303,  ,  ,0.0,0.0,87.3,0.0,  ,  ,0.0,  ,  
2019-01-18 01:50:00,-1.72222222222,-3.56172839506,1016.68781135,  ,  ,0.0,0.0,87.2222222222,0.0,  ,  ,0.0,  ,  
2019-01-18 01:55:00,-1.73333333333,-3.41111111111,1016.76427513,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-01-18 02:00:00,-1.87777777778,-3.6,1016.76986475,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-01-18 02:05:00,-1.79012345679,-3.51234567901,1016.91854042,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-01-18 02:10:00,-1.77777777778,-3.5,1016.86864039,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-01-18 02:15:00,-1.94444444444,-3.66666666667,1016.80666256,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-01-18 02:20:00,-1.95061728395,-3.56172839506,1016.46854724,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
2019-01-18 02:25:00,-1.95555555556,-3.56666666667,1016.56758393,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
2019-01-18 02:30:00,-2.22777777778,-3.77222222222,1016.61235406,  ,  ,0.0,0.0,89.3,0.0,  ,  ,0.0,  ,  
2019-01-18 02:35:00,-2.24074074074,-3.66666666667,1016.78393663,  ,  ,0.0,0.0,89.8888888889,0.0,  ,  ,0.0,  ,  
2019-01-18 02:40:00,-2.22222222222,-3.77777777778,1016.78321765,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
2019-01-18 02:45:00,-2.07777777778,-3.73333333333,1016.70918295,  ,  ,0.0,0.0,88.5,0.0,  ,  ,0.0,  ,  
2019-01-18 02:50:00,-1.98765432099,-3.70987654321,1016.66006861,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-01-18 02:55:00,-2.03333333333,-3.73333333333,1016.53638161,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-01-18 03:00:00,-2.01111111111,-3.70555555556,1016.46708976,  ,  ,0.0,0.0,88.1,0.0,  ,  ,0.0,  ,  
2019-01-18 03:05:00,-1.9012345679,-3.79012345679,1016.42861773,  ,  ,0.0,0.0,87.0,0.0,  ,  ,0.0,  ,  
2019-01-18 03:10:00,-2.08888888889,-3.77777777778,1016.36745631,  ,  ,0.0,0.0,88.0,0.0,  ,  ,0.0,  ,  
2019-01-18 03:15:00,-2.27222222222,-3.9,1016.27191862,  ,  ,0.0,0.0,88.8,0.0,  ,  ,0.0,  ,  
2019-01-18 03:20:00,-2.38888888889,-3.82222222222,1016.37909707,  ,  ,0.0,0.0,89.8,0.0,  ,  ,0.0,  ,  
2019-01-18 03:25:00,-2.32098765432,-3.82716049383,1016.21678544,  ,  ,0.23961344,3.60493056,89.4444444444,0.0,  ,  ,0.0,  ,  
2019-01-18 03:30:00,-2.25555555556,-3.84444444444,1016.1344079,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
